id|namecode|tropicos_namecode|family|family_zh|family_fot|family_fot_zh|genus|genus_zh|name|fullname|plant_type|zh_name
1938|202955|50002069|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Bridelia|土密樹屬|Bridelia balansae|Bridelia balansae Tutcher|4|{刺杜密}
1939|202956|50056500|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Bridelia|土密樹屬|Bridelia tomentosa|Bridelia tomentosa Blume|4|{土密樹}
1973|202987|50056701|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Flueggea|白飯樹屬|Flueggea suffruticosa|Flueggea suffruticosa (Pall.) Baill.|4|{白飯樹}
1974|202988|12804177|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Flueggea|白飯樹屬|Flueggea virosa|Flueggea virosa (Roxb. ex Willd.) Royle|4|{密花白飯樹}
1976|202990|50056997|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Glochidion|饅頭果屬|Glochidion acuminatum|Glochidion acuminatum Müll. Arg.|4|{裏白饅頭果}
1977||12807880|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Glochidion|饅頭果屬|Glochidion chademenosocarpum|Glochidion chademenosocarpum Hayata|4|{短柄花饅頭果}
1978|422048|12807883|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Glochidion|饅頭果屬|Glochidion kusukusense|Glochidion kusukusense Hayata|4|{高士佛饅頭果}
1979|422047|50268447|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Glochidion|饅頭果屬|Glochidion ovalifolium|Glochidion ovalifolium Zipp. ex Span.|4|{卵葉饅頭果}
1980|202991|12806652|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Glochidion|饅頭果屬|Glochidion philippicum|Glochidion philippicum (Cav.) C.B. Rob.|4|{菲律賓饅頭果}
1981|202992||Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Glochidion|饅頭果屬|Glochidion puberum|Glochidion puberum (L.) Hutchinson|4|{紅毛饅頭果}
1982|202993|12807622|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Glochidion|饅頭果屬|Glochidion rubrum|Glochidion rubrum Blume|4|{細葉饅頭果}
1983|202994|12800194|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Glochidion|饅頭果屬|Glochidion zeylanicum var. zeylanicum|Glochidion zeylanicum (Gaertn.) A.Juss. var. zeylanicum|4|{錫蘭饅頭果,香港饅頭果}
1984|202995|50188390|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Glochidion|饅頭果屬|Glochidion zeylanicum var. lanceolatum|Glochidion zeylanicum var. lanceolatum (Hayata) M.J. Deng & J.C. Wang|4|{披針葉饅頭果,基隆饅頭果}
1985|202996|50289006|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Glochidion|饅頭果屬|Glochidion zeylanicum var. tomentosum|Glochidion zeylanicum var. tomentosum Trimen|4|{赤血仔}
1998|203007|50056756|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Margaritaria|紫黃屬|Margaritaria indica|Margaritaria indica (Dalzell) Airy Shaw|4|{紫黃}
6377|418360||Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Phyllanthus|葉下珠屬|Phyllanthus acidus|Phyllanthus acidus Skeels.|4|{西印度醋栗}
2002|203011|12800250|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Phyllanthus|葉下珠屬|Phyllanthus amarus|Phyllanthus amarus Schumach. & Thonn.|4|{小返魂}
2003|203012|12800084|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Phyllanthus|葉下珠屬|Phyllanthus debilis|Phyllanthus debilis Klein ex Willd.|4|{銳葉小返魂}
2004|203013|12805807|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Phyllanthus|葉下珠屬|Phyllanthus embergeri|Phyllanthus embergeri Haicour & Rossignol|4|{擬葉下珠}
5997|417754||Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Phyllanthus|葉下珠屬|Phyllanthus emblica|Phyllanthus emblica L.|4|{油柑}
2005|203014|12805459|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Phyllanthus|葉下珠屬|Phyllanthus hookeri|Phyllanthus hookeri Müll. Arg.|4|{疣果葉下珠}
2006|203015|12800381|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Phyllanthus|葉下珠屬|Phyllanthus multiflorus|Phyllanthus multiflorus Poir.|4|{多花油柑,白仔}
6300|418263||Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Phyllanthus|葉下珠屬|Phyllanthus myrtifolius|Phyllanthus myrtifolius Moon|4|{錫蘭葉下珠}
2007|203016|12807878|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Phyllanthus|葉下珠屬|Phyllanthus oligospermus|Phyllanthus oligospermus Hayata|4|{新竹油柑}
2008|424072|12806074|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Phyllanthus|葉下珠屬|Phyllanthus reticulatus var. glaber|Phyllanthus reticulatus var. glaber (Thwaites) Müll. Arg.|4|{無毛小果葉下珠,光枝多花油柑}
2009|203017|12800090|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Phyllanthus|葉下珠屬|Phyllanthus tenellus|Phyllanthus tenellus Roxb.|4|{五蕊油柑}
2010|203018|12800361|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Phyllanthus|葉下珠屬|Phyllanthus urinaria|Phyllanthus urinaria L.|4|{葉下珠,珠仔草}
2011|203019|50260904|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Phyllanthus|葉下珠屬|Phyllanthus urinaria subsp. nudicarpus|Phyllanthus urinaria subsp. nudicarpus Rossignol & Haicour|4|{光果葉下珠}
2012|203020|12805460|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Phyllanthus|葉下珠屬|Phyllanthus ussuriensis|Phyllanthus ussuriensis Rupr. & Maxim.|4|{蜜甘草}
2013|424178|12800091|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Phyllanthus|葉下珠屬|Phyllanthus virgatus|Phyllanthus virgatus G. Forst.|4|{黃珠子草}
2016|Kew-186400|50057110|Phyllanthaceae|葉下珠科|Euphorbiaceae|大戟科|Synostemon|假葉下珠屬|Synostemon bacciforme|Synostemon bacciforme (L.) Webster|4|{假葉下珠}
1033||24800207|Phytolaccaceae|商陸科|Phytolaccaceae|商陸科|Phytolacca|商陸屬|Phytolacca acinosa|Phytolacca acinosa Roxb.|4|{臺灣商陸}
1034|202738|24800062|Phytolaccaceae|商陸科|Phytolaccaceae|商陸科|Phytolacca|商陸屬|Phytolacca americana|Phytolacca americana L.|4|{美洲商陸}
5571|426889|24800085|Phytolaccaceae|商陸科|Phytolaccaceae|商陸科|Phytolacca|商陸屬|Phytolacca icosandra|Phytolacca icosandra L.|4|{二十蕊商陸}
1035|202739|24800003|Phytolaccaceae|商陸科|Phytolaccaceae|商陸科|Phytolacca|商陸屬|Phytolacca japonica|Phytolacca japonica Makino|4|{日本商陸}
6313|418222||Piperaceae|胡椒科|Piperaceae|胡椒科|Peperomia|椒草屬|Peperomia caperata|Peperomia caperata Ruiz et Pav. ex Yuncher|4|{皺葉椒草}
5842|418074||Piperaceae|胡椒科|Piperaceae|胡椒科|Peperomia|椒草屬|Peperomia clusiaefolia|Peperomia clusiaefolia (Jacq.) Hook.|4|{琴葉椒草}
1260||50146335|Piperaceae|胡椒科|Piperaceae|胡椒科|Peperomia|椒草屬|Peperomia formosana|Peperomia formosana C. DC.|4|{臺灣椒草}
1261|203838|25003836|Piperaceae|胡椒科|Piperaceae|胡椒科|Peperomia|椒草屬|Peperomia japonica|Peperomia japonica Makino|4|{椒草}
1262|400868|25004041|Piperaceae|胡椒科|Piperaceae|胡椒科|Peperomia|椒草屬|Peperomia nakaharae|Peperomia nakaharae Hayata|4|{山椒草}
6445|418150||Piperaceae|胡椒科|Piperaceae|胡椒科|Peperomia|椒草屬|Peperomia obtusifolia|Peperomia obtusifolia (L.) A. Dietr.|4|{圓葉椒草}
1263|203840|25001099|Piperaceae|胡椒科|Piperaceae|胡椒科|Peperomia|椒草屬|Peperomia pellucida|Peperomia pellucida (L.) Kunth|4|{草胡椒}
1264|203841|25001423|Piperaceae|胡椒科|Piperaceae|胡椒科|Peperomia|椒草屬|Peperomia reflexa|Peperomia reflexa Kunth|4|{小椒草}
1265|203842|50146338|Piperaceae|胡椒科|Piperaceae|胡椒科|Peperomia|椒草屬|Peperomia rubrivenosa|Peperomia rubrivenosa C. DC.|4|{蘭嶼椒草}
5876|418359||Piperaceae|胡椒科|Piperaceae|胡椒科|Peperomia|椒草屬|Peperomia sandersii|Peperomia sandersii C. DC.|4|{西瓜皮椒草}
1266|203843|50146337|Piperaceae|胡椒科|Piperaceae|胡椒科|Peperomia|椒草屬|Peperomia sui|Peperomia sui T.T. Lin & S.Y. Lu|4|{紅莖椒草}
1267|203844|25004429|Piperaceae|胡椒科|Piperaceae|胡椒科|Piper|胡椒屬|Piper arborescens|Piper arborescens Roxb.|4|{蘭嶼風藤}
1268|203845|25002636|Piperaceae|胡椒科|Piperaceae|胡椒科|Piper|胡椒屬|Piper betle|Piper betle L.|4|{荖藤}
1269|203846|50146297|Piperaceae|胡椒科|Piperaceae|胡椒科|Piper|胡椒屬|Piper interruptum var. multinervum|Piper interruptum var. multinervum C. DC.|4|{多脈風藤}
1270|203847|25003837|Piperaceae|胡椒科|Piperaceae|胡椒科|Piper|胡椒屬|Piper kadsura|Piper kadsura (Choisy) Ohwi|4|{風藤}
1271|203848|25004104|Piperaceae|胡椒科|Piperaceae|胡椒科|Piper|胡椒屬|Piper kawakamii|Piper kawakamii Hayata|4|{恆春風藤}
1272|203849|25004097|Piperaceae|胡椒科|Piperaceae|胡椒科|Piper|胡椒屬|Piper kwashoense|Piper kwashoense Hayata|4|{綠島風藤}
6563||25004425|Piperaceae|胡椒科|Piperaceae|胡椒科|Piper|胡椒屬|Piper sarmentosum|Piper sarmentosum Roxb.|4|{假蒟}
1273|203851|25004076|Piperaceae|胡椒科|Piperaceae|胡椒科|Piper|胡椒屬|Piper sintenense|Piper sintenense Hatus.|4|{薄葉風藤}
1274|203852|50146309|Piperaceae|胡椒科|Piperaceae|胡椒科|Piper|胡椒屬|Piper taiwanense|Piper taiwanense Lin & Lu|4|{臺灣荖藤}
1275|203853|25001142|Piperaceae|胡椒科|Piperaceae|胡椒科|Piper|胡椒屬|Piper umbellatum|Piper umbellatum L.|4|{臺灣胡椒}
1276||25003872|Piperaceae|胡椒科|Piperaceae|胡椒科|Zippelia|齊頭絨屬|Zippelia begoniifolia|Zippelia begoniifolia Blume|4|{齊頭絨}
1501|204131|25100290|Pittosporaceae|海桐科|Pittosporaceae|海桐科|Pittosporum|海桐屬|Pittosporum daphniphylloides|Pittosporum daphniphylloides Hayata|4|{大葉海桐}
1502|204132|25100265|Pittosporaceae|海桐科|Pittosporaceae|海桐科|Pittosporum|海桐屬|Pittosporum illicioides var. illicioides|Pittosporum illicioides Makino var. illicioides|4|{疏果海桐}
1503|204133|50230470|Pittosporaceae|海桐科|Pittosporaceae|海桐科|Pittosporum|海桐屬|Pittosporum illicioides var. angustifolium|Pittosporum illicioides var. angustifolium Huang ex S.Y. Lu|4|{細葉疏果海桐}
1504|204135|100375729|Pittosporaceae|海桐科|Pittosporaceae|海桐科|Pittosporum|海桐屬|Pittosporum moluccanum|Pittosporum moluccanum Miq.|4|{蘭嶼海桐}
1505|204136|25100121|Pittosporaceae|海桐科|Pittosporaceae|海桐科|Pittosporum|海桐屬|Pittosporum pentandrum|Pittosporum pentandrum (Blanco) Merr.|4|{七里香}
1506|204137|25100079|Pittosporaceae|海桐科|Pittosporaceae|海桐科|Pittosporum|海桐屬|Pittosporum tobira|Pittosporum tobira (Thunb.) W.T. Aiton|4|{海桐}
5720|417619||Plantaginaceae|車前科|Scrophulariaceae|玄參科|Angelonia||Angelonia salicariifolia|Angelonia salicariifolia Humb. & Bonpl.|4|{天使花}
6383|417782||Plantaginaceae|車前科|Scrophulariaceae|玄參科|Antirrhinum|金魚草屬|Antirrhinum majus|Antirrhinum majus L.|4|{金魚草}
5617||29202365|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Antirrhinum|金魚草屬|Antirrhinum orontium|Antirrhinum orontium L.|4|{小金魚草}
3244|417680|29201600|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Bacopa|過長沙屬|Bacopa caroliniana|Bacopa caroliniana (Walter) B.L. Rob.|4|{卡羅萊納過長沙}
3245|204587|29202063|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Bacopa|過長沙屬|Bacopa monnieri|Bacopa monnieri (L.) Wettst.|4|{過長沙,百克爬草}
3105|430498|5200007|Plantaginaceae|車前科|Callitrichaceae|水馬齒科|Callitriche|水馬齒屬|Callitriche deflexa|Callitriche deflexa A. Braun ex Hegelm.|4|{彎莖水馬齒}
3106|202595|50264378|Plantaginaceae|車前科|Callitrichaceae|水馬齒科|Callitriche|水馬齒屬|Callitriche japonica|Callitriche japonica Engelm. ex Hegelm.|4|{日本水馬齒}
3108|202597|5200003|Plantaginaceae|車前科|Callitrichaceae|水馬齒科|Callitriche|水馬齒屬|Callitriche palustris var. palustris|Callitriche palustris L. var. palustris|4|{水馬齒}
5498|424176|50302765|Plantaginaceae|車前科|Callitrichaceae|水馬齒科|Callitriche|水馬齒屬|Callitriche palustris var. oryzetorum|Callitriche palustris var. oryzetorum (Petr.) Lansdown|4|{廣東水馬齒}
3107|202596|5200015|Plantaginaceae|車前科|Callitrichaceae|水馬齒科|Callitriche|水馬齒屬|Callitriche peploides|Callitriche peploides Nutt.|4|{凹果水馬齒}
5215|424186|50302767|Plantaginaceae|車前科|Callitrichaceae|水馬齒科|Callitriche|水馬齒屬|Callitriche raveniana|Callitriche raveniana Lansdown|4|{雷文氏水馬齒(細苞水馬齒),雷文氏水馬齒}
3247|204589|50052995|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Deinostema|澤番椒屬|Deinostema adenocaula|Deinostema adenocaula (Maxim.) T. Yamaz.|4|{毛澤番椒}
3248|204590|29207776|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Deinostema|澤番椒屬|Deinostema violacea|Deinostema violacea (Maxim.) T. Yamaz.|4|{澤番椒}
3249|418109|29200044|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Digitalis|毛地黃屬|Digitalis lutea|Digitalis lutea L.|4|{黃花毛地黃}
3250|204591|29200045|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Digitalis|毛地黃屬|Digitalis purpurea|Digitalis purpurea L.|4|{毛地黃}
3251|204592|29200303|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Dopatrium|虻眼草屬|Dopatrium junceum|Dopatrium junceum (Roxb.) Buch.-Ham. ex Benth.|4|{虻眼草}
3252|204593|29208058|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Ellisiophyllum|海螺菊屬|Ellisiophyllum pinnatum|Ellisiophyllum pinnatum (Wall. ex Benth.) Makino|4|{海螺菊,幌菊}
3257|204598|29208131|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Hemiphragma|腰只花屬|Hemiphragma heterophyllum|Hemiphragma heterophyllum Wall.|4|{腰只花}
3259|204600|29200312|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Limnophila|石龍尾屬|Limnophila aromatica|Limnophila aromatica (Lam.) Merr.|4|{紫蘇草}
3260|204601|50122604|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Limnophila|石龍尾屬|Limnophila aromaticoides|Limnophila aromaticoides Yang & Yen|4|{擬紫蘇草}
5499|426845||Plantaginaceae|車前科|Scrophulariaceae|玄參科|Limnophila|石龍尾屬|Limnophila fragrans|Limnophila fragrans (G. Forst.) Seem.|4|{無柄田香草}
3261|204602|29205920|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Limnophila|石龍尾屬|Limnophila heterophylla|Limnophila heterophylla (Roxb.) Benth.|4|{異葉石龍尾}
3262|204603|29208216|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Limnophila|石龍尾屬|Limnophila rugosa|Limnophila rugosa (Roth) Merr.|4|{大葉石龍尾,田香草,水胡椒}
3263|204604|29201027|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Limnophila|石龍尾屬|Limnophila sessiliflora|Limnophila sessiliflora (Vahl) Blume|4|{無柄花石龍尾}
3264|204605|50122598|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Limnophila|石龍尾屬|Limnophila taoyuanensis|Limnophila taoyuanensis Yang & Yen|4|{桃園石龍尾}
3265|204606||Plantaginaceae|車前科|Scrophulariaceae|玄參科|Limnophila|石龍尾屬|Limnophila trichophylla|Limnophila trichophylla Komarov|4|{石龍尾,菊藻}
6404|417839||Plantaginaceae|車前科|Scrophulariaceae|玄參科|Linaria||Linaria vulgaris|Linaria vulgaris Mill.|4|{柳穿魚}
3288|400872|29201877|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Mecardonia|黃花過長沙舅屬|Mecardonia procumbens|Mecardonia procumbens (Mill.) Small|4|{黃花過長沙舅}
3290|204630|29207778|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Microcarpaea|微果草屬|Microcarpaea minima|Microcarpaea minima (Retz.) Merr.|4|{微果草}
3411|203856|25200241|Plantaginaceae|車前科|Plantaginaceae|車前科|Plantago|車前屬|Plantago asiatica|Plantago asiatica L.|4|{車前草}
3412|203857|25200021|Plantaginaceae|車前科|Plantaginaceae|車前科|Plantago|車前屬|Plantago lanceolata|Plantago lanceolata L.|4|{長葉車前草}
3413|203858|100372909|Plantaginaceae|車前科|Plantaginaceae|車前科|Plantago|車前屬|Plantago macronipponica|Plantago macronipponica Yamam.|4|{巨葉車前草}
3414|203859|25200022|Plantaginaceae|車前科|Plantaginaceae|車前科|Plantago|車前屬|Plantago major|Plantago major L.|4|{大車前草}
3415|203860|25200204|Plantaginaceae|車前科|Plantaginaceae|車前科|Plantago|車前屬|Plantago virginica|Plantago virginica L.|4|{毛車前草}
3298|418019|29200205|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Scoparia|野甘草屬|Scoparia dulcis|Scoparia dulcis L.|4|{野甘草,鈕吊金英,珠仔草}
5619|426659|29201880|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Stemodia|孿生花屬|Stemodia verticillata|Stemodia verticillata (Mill.) Hassl.|4|{輪葉孿生花}
3309|204647|29200224|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Veronica|婆婆納屬|Veronica arvensis|Veronica arvensis L.|4|{直立婆婆納}
3310|204648|29205959|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Veronica|婆婆納屬|Veronica didyma|Veronica didyma Ten.|4|{婆婆納}
3311|426843|29200235|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Veronica|婆婆納屬|Veronica hederifolia|Veronica hederifolia L.|4|{睫毛婆婆納}
3312|204649|29205995|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Veronica|婆婆納屬|Veronica javanica|Veronica javanica Blume|4|{爪哇水苦藚}
3313|204650|29204921|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Veronica|婆婆納屬|Veronica linariifolia|Veronica linariifolia Pall. ex Link|4|{追風草,細葉婆婆納}
3314|204651|29207869|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Veronica|婆婆納屬|Veronica morrisonicola|Veronica morrisonicola Hayata|4|{玉山水苦藚}
3315|204652|29207882|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Veronica|婆婆納屬|Veronica oligosperma|Veronica oligosperma Hayata|4|{貧子水苦藚}
3316|204653|29200239|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Veronica|婆婆納屬|Veronica peregrina|Veronica peregrina L.|4|{毛蟲婆婆納}
3317|204654|29200441|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Veronica|婆婆納屬|Veronica persica|Veronica persica Poir.|4|{阿拉伯婆婆納,臺北水苦賈}
3318|204655|29207877|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Veronica|婆婆納屬|Veronica taiwanica|Veronica taiwanica T. Yamaz.|4|{臺灣水苦藚}
3319|204656|29207884|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Veronica|婆婆納屬|Veronica undulata|Veronica undulata Wall.|4|{水苦藚}
3320|204657|50152987|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Veronicastrum|腹水草屬|Veronicastrum axillare var. simadai|Veronicastrum axillare var. simadai (Masam.) H.Y. Liu|4|{新竹腹水草}
3321|204658|29207819|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Veronicastrum|腹水草屬|Veronicastrum formosanum|Veronicastrum formosanum (Masam.) T. Yamaz.|4|{臺灣腹水草}
3322|204659|29209134|Plantaginaceae|車前科|Scrophulariaceae|玄參科|Veronicastrum|腹水草屬|Veronicastrum kitamurae|Veronicastrum kitamurae (Ohwi) T. Yamaz.|4|{高山腹水草}
3323|416307||Plantaginaceae|車前科|Scrophulariaceae|玄參科|Veronicastrum|腹水草屬|Veronicastrum loshanense|Veronicastrum loshanense T.-T. Chen & F.-S. Chou|4|{羅山腹水草}
2694|417951|25400032|Plumbaginaceae|藍雪科|Plumbaginaceae|藍雪科|Armeria|海石竹屬|Armeria maritima|Armeria maritima (Mill.) Willd.|4|{海石竹}
2697|203861|25400570|Plumbaginaceae|藍雪科|Plumbaginaceae|藍雪科|Limonium|石蓯蓉屬|Limonium sinense|Limonium sinense (Girard) Kuntze|4|{石蓯蓉}
6176|417833||Plumbaginaceae|藍雪科|Plumbaginaceae|藍雪科|Limonium|石蓯蓉屬|Limonium sinuatum|Limonium sinuatum (L.) Mill.|4|{星辰花}
2698|203862|25400590|Plumbaginaceae|藍雪科|Plumbaginaceae|藍雪科|Limonium|石蓯蓉屬|Limonium wrightii|Limonium wrightii (Hance) Kuntze|4|{烏芙蓉}
6026|418305||Plumbaginaceae|藍雪科|Plumbaginaceae|藍雪科|Plumbago|烏面馬屬|Plumbago auriculata|Plumbago auriculata Lam.|4|{藍雪花}
2699|203863|25400076|Plumbaginaceae|藍雪科|Plumbaginaceae|藍雪科|Plumbago|烏面馬屬|Plumbago zeylanica|Plumbago zeylanica L.|4|{烏面馬}
6400|417690||Poaceae|禾本科|Poaceae|禾本科|Acroceras||Acroceras macrum|Acroceras macrum Stapf.|4|{尼羅草}
4169|400884|25501926|Poaceae|禾本科|Poaceae|禾本科|Agrostis|翦股穎屬|Agrostis avenacea|Agrostis avenacea J.F. Gmel.|4|{類燕麥翦股穎,擬燕麥翦股穎}
4170|201384|25502191|Poaceae|禾本科|Poaceae|禾本科|Agrostis|翦股穎屬|Agrostis clavata|Agrostis clavata Trin.|4|{翦股穎}
4171|400885|25502261|Poaceae|禾本科|Poaceae|禾本科|Agrostis|翦股穎屬|Agrostis dimorpholemma|Agrostis dimorpholemma Ohwi|4|{多形翦穎}
4173|Poaceae|25501896|Poaceae|禾本科|Poaceae|禾本科|Agrostis|翦股穎屬|Agrostis infirma var. arisan-montana|Agrostis infirma Buse var. arisan-montana (Ohwi) Veldkamp|4|{阿里山翦股穎}
4174|415709|25503081|Poaceae|禾本科|Poaceae|禾本科|Agrostis|翦股穎屬|Agrostis infirma var. formosana|Agrostis infirma Buse var. formosana (Hack.) Veldkamp|4|{草山翦股穎}
4175|415712|25502380|Poaceae|禾本科|Poaceae|禾本科|Agrostis|翦股穎屬|Agrostis infirma var. fukuyamae|Agrostis infirma Buse var. fukuyamae (Ohwi) Veldkamp|4|{伯明翦股穎}
4172|201388|25502488|Poaceae|禾本科|Poaceae|禾本科|Agrostis|翦股穎屬|Agrostis infirma var. infirma|Agrostis infirma Buse var. infirma|4|{玉山翦股穎}
4176|400886|25503111|Poaceae|禾本科|Poaceae|禾本科|Agrostis|翦股穎屬|Agrostis stolonifera|Agrostis stolonifera L.|4|{匍匐翦股穎}
4177|201389|25504102|Poaceae|禾本科|Poaceae|禾本科|Alloteropsis|毛穎草屬|Alloteropsis semialata|Alloteropsis semialata (R. Br.) Hitchc.|4|{毛穎草}
4178|201390|25504106|Poaceae|禾本科|Poaceae|禾本科|Alopecurus|看麥娘屬|Alopecurus aequalis var. amurensis|Alopecurus aequalis var. amurensis (Kom.) Ohwi|4|{看麥娘}
4179|201391|25509256|Poaceae|禾本科|Poaceae|禾本科|Alopecurus|看麥娘屬|Alopecurus myosuroides|Alopecurus myosuroides Huds.|4|{大穗看麥娘}
4180|400887|25504391|Poaceae|禾本科|Poaceae|禾本科|Alopecurus|看麥娘屬|Alopecurus pratensis|Alopecurus pratensis L.|4|{原野看麥娘}
4181|201392|25506610|Poaceae|禾本科|Poaceae|禾本科|Aniselytron|溝稃草屬|Aniselytron agrostoides|Aniselytron agrostoides Merr.|4|{小穎溝稃草}
4182|201393|25544660|Poaceae|禾本科|Poaceae|禾本科|Aniselytron|溝稃草屬|Aniselytron treutleri|Aniselytron treutleri (Kuntze) Soják|4|{溝稃草}
4183|201394|50089754|Poaceae|禾本科|Poaceae|禾本科|Anthoxanthum|黃花茅屬|Anthoxanthum horsfieldii var. formosanum|Anthoxanthum horsfieldii var. formosanum (Honda) Veldkamp|4|{臺灣黃花茅}
4184|201395|25506855|Poaceae|禾本科|Poaceae|禾本科|Anthoxanthum|黃花茅屬|Anthoxanthum odoratum|Anthoxanthum odoratum L.|4|{香黃花茅}
4185|201396|25507047|Poaceae|禾本科|Poaceae|禾本科|Apluda|水蔗草屬|Apluda mutica|Apluda mutica L.|4|{水蔗草}
4186|201397|25507301|Poaceae|禾本科|Poaceae|禾本科|Aristida|三芒草屬|Aristida chinensis|Aristida chinensis Munro|4|{華三芒草}
5746|418257||Poaceae|禾本科|Poaceae|禾本科|Arrhenatherum|燕麥草屬|Arrhenatherum elatius|Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl|4|{燕麥草}
4187|201398|50287495|Poaceae|禾本科|Poaceae|禾本科|Arrhenatherum|燕麥草屬|Arrhenatherum elatius fo. variegatum|Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl fo. variegatum Hitchc.|4|{變葉燕麥草}
4188|201399|25508249|Poaceae|禾本科|Poaceae|禾本科|Arthraxon|藎草屬|Arthraxon hispidus|Arthraxon hispidus (Thunb.) Makino|4|{藎草}
4189|400888|25508288|Poaceae|禾本科|Poaceae|禾本科|Arthraxon|藎草屬|Arthraxon lancifolius|Arthraxon lancifolius (Trin.) Hochst.|4|{小葉藎草}
4190|201400|25508309|Poaceae|禾本科|Poaceae|禾本科|Arthraxon|藎草屬|Arthraxon pauciflorus|Arthraxon pauciflorus Honda|4|{粗梗藎草}
4191|201401|25508315|Poaceae|禾本科|Poaceae|禾本科|Arthraxon|藎草屬|Arthraxon quartinianus|Arthraxon quartinianus (A. Rich.) Nash|4|{暖地藎草}
4192|201402|50081310|Poaceae|禾本科|Poaceae|禾本科|Arthrostylidium|內門竹屬|Arthrostylidium naibunensis|Arthrostylidium naibunensis (Hayata) W.C. Lin|4|{內文竹,恆春矢竹,恆春青籬竹}
4193|201403|25508591|Poaceae|禾本科|Poaceae|禾本科|Arundinaria|青籬竹屬|Arundinaria graminea|Arundinaria graminea (Bean) Makino|4|{大明竹,通絲竹,青葉竹}
4194|201404|25508601|Poaceae|禾本科|Poaceae|禾本科|Arundinaria|青籬竹屬|Arundinaria hindsii|Arundinaria hindsii Munro|4|{邢氏苦竹,四時竹,寒山竹}
